"Original HelpX Location","UUID","Transformed Markdown File"
"/content/help/en/campaign/standard/audiences/using/promoting-a-service","2b71d2a1-3e48-4a21-ab21-4a360abc1d36","campaign/standard/audiences/using/promoting-a-service.md"
"/content/help/en/campaign/standard/audiences/using/about-opt-in-and-opt-out-in-campaign","501d9485-976b-4de7-b242-6886f2814c6c","campaign/standard/audiences/using/about-opt-in-and-opt-out-in-campaign.md"
"/content/help/en/campaign/standard/audiences/using/about-subscriptions","b0263e40-f910-49f2-a138-0a1302aeeec6","campaign/standard/audiences/using/about-subscriptions.md"
"/content/help/en/campaign/standard/audiences/using/identifying-opt-out-profiles-for-a-delivery","ad09a4d3-7ad6-47b8-9c56-73bbaba6fa60","campaign/standard/audiences/using/identifying-opt-out-profiles-for-a-delivery.md"
"/content/help/en/campaign/standard/audiences/using/selecting-an-audience-in-a-message","7d8f8446-f2e0-49c1-83f6-9667b29bc228","campaign/standard/audiences/using/selecting-an-audience-in-a-message.md"
"/content/help/en/campaign/standard/audiences/using/creating-audiences","fe99b31b-a949-4832-b0e6-2b36d1c8be80","campaign/standard/audiences/using/creating-audiences.md"
"/content/help/en/campaign/standard/audiences/using/integrated-customer-profile","da2eb13a-2268-4a99-939c-c6388f5d34f3","campaign/standard/audiences/using/integrated-customer-profile.md"
"/content/help/en/campaign/standard/automating/using/deduplication","11a22a9c-3bfe-4953-8a52-2f4e93c128fb","campaign/standard/automating/using/deduplication.md"
"/content/help/en/campaign/standard/automating/using/list-of-functions","fd50fc99-1e7a-479b-beb7-1f246b419d46","campaign/standard/automating/using/list-of-functions.md"
"/content/help/en/campaign/standard/automating/using/about-targeting-activities","a6cbc431-1ae3-428e-b2c9-893454b32ae2","campaign/standard/automating/using/about-targeting-activities.md"
"/content/help/en/campaign/standard/automating/using/subscription-services","56637024-15ab-4145-9c48-3fbd27ab8af8","campaign/standard/automating/using/subscription-services.md"
"/content/help/en/campaign/standard/automating/using/scheduler","f5e50a11-8dc9-4d98-9531-024c0fb3f7da","campaign/standard/automating/using/scheduler.md"
"/content/help/en/campaign/standard/automating/using/exporting-logs","954e919c-0a33-47c3-9a3c-63c7a2a4edc4","campaign/standard/automating/using/exporting-logs.md"
"/content/help/en/campaign/standard/automating/using/workflow-data-and-processes","d10f2adf-1b0d-4fe6-98d2-c4d59159f048","campaign/standard/automating/using/workflow-data-and-processes.md"
